customer_id,email,loyalty_points,feedback_score,preferred_store,newsletter_subscribed
94004,darshsastry@example.com,,,Mumbai,Y
94005,xsama@example.com,NA,,,Yes
94006,tanmayibhasin@example.org,,,Bengaluru,N
94007,calebwalia@example.net,,,Bengaluru,No
94008,spuri@example.com,3430,,,
94009,anita98@example.com,610,,Hyderabad,N
94010,schacko@example.net,2801,4,Mumbai,
94011,khuranacharan@example.net,,,Bengaluru,Y
94012,loganram@example.com,,9,Mumbai,Yes
94013,hamsinibhatnagar@example.org,4420,9,Hyderabad,
94014,ishenoy@example.org,1268,,Hyderabad,
94015,,,,,No
94016,sandhunetra@example.org,,7,,
94017,raagini35@example.net,NA,9,Mumbai,Yes
94018,zboase@example.net,NA,1,,
94019,joshimitesh@example.net,,9,,Yes
94020,watikasabharwal@example.org,,10,Mumbai,
94021,adityapau@example.org,3784,,,
94022,,,9,Hyderabad,N
94023,samakshagate@example.net,NA,5,Hyderabad,N
94024,dinlaksh@example.com,,9,Mumbai,N
94025,qrastogi@example.net,3167,9,Hyderabad,No
94026,qasimsinghal@example.com,NA,2,Bengaluru,N
94027,janani55@example.com,3351,,,Yes
94028,yadavi10@example.org,4155,8,,Yes
94029,bsandal@example.org,607,9,,Y
94030,krisharay@example.net,,9,,Yes
94031,vincent57@example.com,,9,Mumbai,Yes
94032,peter80@example.org,,,Hyderabad,Yes
94033,chavvibalasubramanian@example.org,NA,8,Mumbai,No
94034,nnarang@example.net,,,Bengaluru,No
94035,iseshadri@example.org,3811,9,Mumbai,
94036,fitan13@example.com,,7,Mumbai,N
94037,viraj60@example.net,NA,9,Bengaluru,
94038,hardik40@example.com,NA,2,Hyderabad,Y
94039,jmodi@example.com,,9,,Yes
94040,gautam17@example.org,NA,,Bengaluru,Y
94041,bavaikshita@example.org,797,9,,
94042,jalsatalwar@example.com,4594,9,Bengaluru,N
94043,yashdave@example.com,,10,Bengaluru,No
94044,vedhika57@example.org,NA,,Mumbai,Yes
94045,ggoyal@example.net,NA,9,Bengaluru,Y
94046,dhaliwaltanveer@example.com,,8,Bengaluru,Yes
94047,sbandi@example.org,NA,9,Mumbai,No
94048,yashasviramaswamy@example.net,,,Mumbai,No
94049,gdhaliwal@example.net,,,Hyderabad,
94050,siddharth74@example.net,,10,Mumbai,Yes
94051,geetika71@example.org,,1,,No
94052,,NA,10,,
94053,sborde@example.org,NA,9,,Y
94054,,,,Hyderabad,
94055,ikshita10@example.com,,9,Bengaluru,
94056,buchazad@example.net,NA,,Mumbai,No
94057,yash68@example.com,NA,9,Hyderabad,
94058,borasaumya@example.com,NA,9,Bengaluru,
94059,naveen12@example.org,,,Mumbai,Y
94060,balasubramanianyoshita@example.org,,,Bengaluru,No
94061,fprashad@example.net,,,,N
94062,gopalmalhotra@example.org,2222,2,Mumbai,Y
94063,balhaarhayre@example.net,,,Hyderabad,Yes
94064,hsavant@example.org,,,Bengaluru,N
94065,bhatiatanveer@example.com,1754,3,Mumbai,Y
94066,xiti51@example.com,NA,,,No
94067,hemangini09@example.org,,9,Mumbai,No
94068,nlall@example.org,,9,Bengaluru,Y
94069,,2264,,,No
94070,chauhanekapad@example.net,2432,,Mumbai,N
94071,schander@example.net,3280,9,Bengaluru,Yes
94072,kamala43@example.org,NA,9,Bengaluru,Y
94073,qushi90@example.net,,8,Mumbai,No
94074,,NA,3,Mumbai,
94075,nicholaskara@example.net,NA,,Hyderabad,N
94076,pooja20@example.org,3232,7,Mumbai,Y
94077,,1575,9,Hyderabad,
94078,chamangole@example.org,NA,9,Mumbai,Yes
94079,chasmumroy@example.org,,5,,
94080,mitterbaghyawati@example.net,,8,Bengaluru,N
94081,patrickkumar@example.com,1823,,Mumbai,N
94082,karachandran@example.net,,,Hyderabad,
94083,,NA,,Hyderabad,
94084,chaman76@example.org,4941,10,Hyderabad,
94085,nbaral@example.org,NA,,Bengaluru,Y
94086,bhavyadube@example.com,,7,Mumbai,Yes
94087,krishnachadha@example.com,NA,4,Hyderabad,Y
94088,ikbal73@example.com,NA,1,,N
94089,yashawini27@example.net,2833,,,
94090,watika68@example.net,2903,9,Hyderabad,
94091,sanya15@example.org,NA,8,Bengaluru,Y
94092,,3905,,Hyderabad,Yes
94093,kashyapmugdha@example.com,NA,4,Hyderabad,Y
94094,zedwin@example.net,649,,,
94095,eiravati45@example.net,,9,Hyderabad,
94096,,4778,9,Bengaluru,
94097,vermapanini@example.net,,,Bengaluru,
94098,kalanoah@example.net,4036,,Bengaluru,Y
94099,,933,,Bengaluru,Y
94100,sanghvimeera@example.org,,,Mumbai,
94101,,NA,10,Hyderabad,Yes
94102,thamanraksha@example.com,,,,Y
94103,kavya31@example.com,NA,9,Hyderabad,
94104,bben@example.net,NA,,,Yes
94105,om58@example.org,,9,Hyderabad,No
94106,parikhsimon@example.com,2119,3,,Yes
94107,ishanvi79@example.net,2713,9,,Yes
94108,tanmayichaudhuri@example.org,NA,,,N
94109,balsachi@example.com,,9,Bengaluru,
94110,rprabhakar@example.com,NA,,Hyderabad,Yes
94111,charita71@example.org,,,,No
94112,janujavirk@example.net,,,Hyderabad,
94113,qdhar@example.org,NA,,,
94114,adyabiswas@example.net,NA,,,Yes
94115,vincentdada@example.com,1317,,Hyderabad,No
94116,choudhryfalguni@example.org,,9,Mumbai,N
94117,libni77@example.org,NA,,Mumbai,N
94118,jaggiarjun@example.net,,,Mumbai,Yes
94119,tjohal@example.net,1365,4,Hyderabad,No
94120,anmolbhat@example.com,,,Hyderabad,Y
94121,duttaamruta@example.com,NA,9,,Yes
94122,lsheth@example.org,,9,Hyderabad,
94123,aachaltripathi@example.net,,9,Mumbai,No
94124,jagdish20@example.net,,9,,
94125,vaidyayashodhara@example.com,NA,,,Y
94126,chakrika49@example.org,1684,2,Mumbai,Y
94127,,1827,,Bengaluru,N
94128,borayoshita@example.net,,5,Hyderabad,
94129,yuvrajrai@example.org,NA,9,Bengaluru,Yes
94130,udyati80@example.org,,9,,N
94131,shivani60@example.com,NA,6,Hyderabad,Y
94132,sodhivictor@example.org,,,,Y
94133,agrawalanika@example.org,,9,Hyderabad,Yes
94134,,NA,,Bengaluru,Yes
94135,ekanta55@example.net,,6,Bengaluru,
94136,avni04@example.net,NA,,Mumbai,No
94137,,3845,5,Bengaluru,Yes
94138,bhattgaurika@example.net,NA,,Mumbai,Y
94139,jeevikanazareth@example.net,NA,10,,
94140,kantgagan@example.com,676,,Mumbai,Y
94141,shivanshnazareth@example.net,1009,9,,Y
94142,dbose@example.org,NA,6,Bengaluru,
94143,chaudhurikabir@example.org,NA,9,Mumbai,Y
94144,mpatla@example.com,,,Mumbai,Y
94145,goeljairaj@example.net,NA,7,Mumbai,No
94146,finn68@example.net,,,,Yes
94147,mraja@example.com,NA,9,,Y
94148,saranpushti@example.org,NA,8,Mumbai,N
94149,pushtikapoor@example.org,,1,Hyderabad,No
94150,teerthnayak@example.net,,9,Hyderabad,
94151,kmuni@example.net,,6,,
94152,mohanishaan@example.org,,9,Bengaluru,No
94153,jhaverilajita@example.net,,,,
94154,ranbir68@example.com,3591,,,
94155,jaggiyatan@example.org,NA,6,Hyderabad,Yes
94156,,3695,,,
94157,dhriti98@example.net,42,9,Mumbai,Yes
94158,raghav97@example.org,,9,,
94159,meeradasgupta@example.com,,1,Hyderabad,No
94160,nihalcherian@example.org,2052,,Hyderabad,
94161,osagar@example.net,,4,Bengaluru,No
94162,urishillamitra@example.net,1261,4,Mumbai,No
94163,charles85@example.com,,9,,Y
94164,hemang55@example.net,,3,Hyderabad,
94165,,1765,,Hyderabad,Y
94166,zdash@example.org,,4,Bengaluru,
94167,mistrylakshit@example.com,94,5,,
94168,abhiram76@example.com,NA,,,
94169,,NA,,Bengaluru,
94170,lopa27@example.net,1091,9,Hyderabad,No
94171,omisha34@example.org,1945,,Bengaluru,Yes
94172,deepa33@example.net,NA,9,,
94173,xdeshpande@example.com,NA,10,Mumbai,
94174,chaitanya93@example.com,,3,Hyderabad,Yes
94175,jwarrior@example.org,3549,,,No
94176,xbuch@example.com,NA,,Bengaluru,N
94177,zansi13@example.org,,9,Mumbai,No
94178,tchowdhury@example.org,,2,Mumbai,No
94179,hiral37@example.com,4934,10,,N
94180,tsuresh@example.net,220,2,,No
94181,,477,,Mumbai,No
94182,lekha74@example.net,3804,9,Hyderabad,N
94183,varkeyidika@example.com,,2,Mumbai,Yes
94184,zaidmand@example.org,3376,,Hyderabad,
94185,timothynagi@example.org,,,Bengaluru,No
94186,ckar@example.org,NA,9,Bengaluru,
94187,chandrabalveer@example.net,,9,Hyderabad,N
94188,csathe@example.org,NA,8,,N
94189,daksh88@example.com,3444,9,Hyderabad,No
94190,hmishra@example.com,,3,Bengaluru,
94191,,,9,Hyderabad,N
94192,,NA,,Mumbai,
94193,dhruv36@example.net,NA,,Hyderabad,Yes
94194,wagarwal@example.com,,7,,
94195,janibakhshi@example.org,NA,,Bengaluru,N
94196,tdani@example.com,NA,9,,
94197,veda10@example.net,2478,3,,Yes
94198,mohinisuresh@example.net,3888,,,
94199,,2776,,,No
94200,sanaya59@example.com,NA,10,Hyderabad,N
94201,jdani@example.net,,4,Mumbai,
94202,udant85@example.com,,,Mumbai,Y
94203,,,9,Mumbai,
94204,zansi97@example.com,,9,Bengaluru,Yes
94205,anusha89@example.org,1226,9,,
94206,owen53@example.com,,,,No
94207,,NA,9,Hyderabad,
94208,ekaraj39@example.com,89,2,,Yes
94209,godaorinder@example.com,594,2,Hyderabad,
94210,bbhardwaj@example.com,,,Hyderabad,Y
94211,thegde@example.com,3192,,,
94212,dbiswas@example.com,,,Mumbai,
94213,ranganathanviraj@example.com,,,Hyderabad,Yes
94214,nimrat80@example.com,1207,2,Mumbai,
94215,esangha@example.net,988,,Bengaluru,Y
94216,yuvraj09@example.net,1691,,Hyderabad,
94217,dhingravritti@example.net,NA,9,Bengaluru,Y
94218,orinder11@example.net,,,Bengaluru,
94219,lallaikshita@example.com,,,,Y
94220,pranavtrivedi@example.com,NA,,Hyderabad,N
94221,,NA,2,Bengaluru,
94222,indrajit77@example.com,,5,Hyderabad,N
94223,doctorwridesh@example.net,,,,No
94224,sarafria@example.net,,6,Mumbai,N
94225,,139,,Hyderabad,N
94226,om89@example.com,,,Mumbai,
94227,hiteshmohanty@example.net,4856,,Mumbai,Y
94228,,,,Mumbai,Yes
94229,tarashravya@example.org,3237,,Hyderabad,
94230,fghosh@example.net,,,Hyderabad,Y
94231,umurty@example.net,NA,,,
94232,krishbhavsar@example.org,,10,Mumbai,Y
94233,jeetnarula@example.org,NA,,Mumbai,N
94234,dhaliwalekantika@example.net,NA,9,,No
94235,ddara@example.org,4984,9,Bengaluru,Y
94236,ysharaf@example.org,,6,Bengaluru,No
94237,rehaan49@example.org,108,,Bengaluru,No
94238,wahabsabharwal@example.com,NA,,,Y
94239,osingh@example.com,2192,,Hyderabad,Yes
94240,nimrat99@example.net,,3,Bengaluru,Y
94241,rishi03@example.net,,,Mumbai,Y
94242,hanne@example.org,,,Hyderabad,
94243,tanish94@example.org,1806,8,Bengaluru,
94244,,,9,Hyderabad,N
94245,nitara82@example.net,2446,,Hyderabad,Yes
94246,shahvamakshi@example.com,3310,2,Mumbai,
94247,maanassarna@example.com,,9,Hyderabad,Yes
94248,,NA,9,Mumbai,
94249,meghanauppal@example.com,,,,
94250,sarmatara@example.org,4904,,,Y
94251,bachittar84@example.org,2427,9,Hyderabad,No
94252,warinder74@example.com,NA,,Mumbai,Yes
94253,crai@example.org,NA,,Hyderabad,Yes
94254,owen00@example.net,,10,Mumbai,N
94255,manankrishna@example.org,4706,6,Mumbai,Y
94256,chanavasana@example.com,,9,Bengaluru,Yes
94257,guptabhavani@example.org,3466,9,Mumbai,No
94258,rattiayaan@example.net,NA,9,Bengaluru,Yes
94259,wahabnagi@example.com,,9,Bengaluru,Y
94260,mkanda@example.net,NA,,,
94261,hegdeamol@example.com,NA,9,Hyderabad,
94262,,,9,Hyderabad,Y
94263,dasluke@example.org,NA,,Bengaluru,No
94264,bumbbalhaar@example.org,,8,Hyderabad,
94265,psur@example.com,NA,6,Bengaluru,Yes
94266,cdeshmukh@example.org,,,,
94267,omverma@example.org,,,Hyderabad,
94268,wahab26@example.com,,,Hyderabad,Yes
94269,gilldeepa@example.org,NA,,Bengaluru,
94270,menonxalak@example.net,332,,,Y
94271,falan42@example.net,602,1,Mumbai,
94272,sdora@example.net,NA,9,Hyderabad,N
94273,,4025,,Mumbai,N
94274,bnath@example.com,,9,Bengaluru,Yes
94275,jdayal@example.org,4263,9,Bengaluru,
94276,dewanniharika@example.org,4885,,Hyderabad,
94277,,NA,9,,No
94278,kgoda@example.org,,,,Yes
94279,samuelom@example.net,817,8,,
94280,routethan@example.org,,7,Hyderabad,Y
94281,baradhemani@example.com,,9,,Y
94282,kevinkrishna@example.net,,7,Mumbai,
94283,qushitailor@example.net,,4,Hyderabad,
94284,banand@example.net,,,,
94285,neel06@example.org,NA,9,Mumbai,No
94286,dasxalak@example.com,NA,2,,Y
94287,vanya07@example.net,,3,Hyderabad,N
94288,tankhredhaan@example.net,932,6,Hyderabad,N
94289,kundaabeer@example.com,2541,2,Bengaluru,
94290,drao@example.net,,,,Y
94291,shaurya41@example.net,2632,,,Yes
94292,anjali85@example.com,,9,Mumbai,
94293,ijaya24@example.org,NA,,,Y
94294,banjeet63@example.org,NA,,Mumbai,No
94295,bariajackson@example.com,,,Bengaluru,
94296,birbalvan@example.com,4227,,,No
94297,,NA,9,Bengaluru,
94298,gunbiredwin@example.net,3488,9,Mumbai,
94299,,3994,,Mumbai,No
94300,manbir56@example.net,,9,Mumbai,N
94301,anamika14@example.net,2779,6,Bengaluru,Yes
94302,kalpit96@example.org,NA,,Bengaluru,
94303,okhare@example.com,2020,,,
94304,zagrawal@example.org,,,Bengaluru,N
94305,bajajkashish@example.org,NA,7,Hyderabad,
94306,kapoorudarsh@example.org,NA,9,Hyderabad,No
94307,,NA,10,Bengaluru,
94308,tiwarirayaan@example.net,NA,,Mumbai,
94309,gaurisethi@example.org,3340,,Mumbai,
94310,varghesefinn@example.com,NA,,Hyderabad,N
94311,sahaekiya@example.org,,,Hyderabad,Yes
94312,rushilrandhawa@example.com,NA,9,Bengaluru,N
94313,mekhalasahota@example.com,NA,,Hyderabad,N
94314,januja90@example.net,609,5,Hyderabad,N
94315,rkulkarni@example.net,,,Bengaluru,
94316,tgill@example.net,1128,4,,No
94317,noah39@example.com,,,Mumbai,
94318,jack74@example.com,NA,,Bengaluru,N
94319,balendrachand@example.com,700,9,,No
94320,kashyapjai@example.org,2458,3,Hyderabad,N
94321,pnaidu@example.com,NA,7,Hyderabad,
94322,vbalan@example.net,1906,9,,Yes
94323,uagrawal@example.com,NA,9,Mumbai,No
94324,chaudhurinaksh@example.org,NA,9,Mumbai,N
94325,krishgeetika@example.org,1831,9,Hyderabad,N
94326,dorasaanvi@example.org,NA,,,
94327,psrivastava@example.com,3395,,Mumbai,N
94328,bhavsarniharika@example.org,NA,,Mumbai,Y
94329,keya15@example.com,NA,,Mumbai,N
94330,eta69@example.net,NA,2,Bengaluru,Y
94331,leena97@example.org,,,Bengaluru,N
94332,oscarom@example.org,NA,2,Hyderabad,No
94333,wanne@example.net,2840,,Bengaluru,
94334,kiaanjhaveri@example.net,NA,8,Hyderabad,
94335,fmani@example.org,3022,,,No
94336,psarma@example.com,3740,,Hyderabad,Yes
94337,fnazareth@example.com,,,Mumbai,Yes
94338,triyamannan@example.org,,9,,
94339,rbanerjee@example.net,2994,6,Mumbai,Yes
94340,ghalder@example.com,4917,,Bengaluru,
94341,farismenon@example.org,NA,9,Mumbai,No
94342,,,,Bengaluru,
94343,rishi47@example.org,,,Hyderabad,Yes
94344,zayyan55@example.com,NA,9,Bengaluru,
94345,,,,,
94346,yashoda33@example.org,NA,4,Hyderabad,Y
94347,,,,Mumbai,Yes
94348,sekhonfarhan@example.net,,,Bengaluru,
94349,thomasbhatnagar@example.org,,2,Bengaluru,
94350,praneel88@example.net,NA,,,
94351,varenya17@example.org,NA,,,Yes
94352,ikshitasachdev@example.org,4335,9,,N
94353,atharvbose@example.net,NA,9,Hyderabad,
94354,tmerchant@example.com,,6,Bengaluru,N
94355,rudra52@example.com,,,Hyderabad,Yes
94356,dmunshi@example.net,3905,10,Hyderabad,Y
94357,evarty@example.com,NA,,Mumbai,
94358,zilmil62@example.com,NA,,Bengaluru,
94359,lipika32@example.org,1107,,Bengaluru,No
94360,,4328,2,Hyderabad,
94361,,NA,,Mumbai,No
94362,,NA,,Bengaluru,Y
94363,jatin84@example.net,,9,Bengaluru,
94364,flal@example.com,1165,5,Bengaluru,Yes
94365,rastogibaghyawati@example.org,,7,Hyderabad,Y
94366,ladli61@example.net,NA,,Hyderabad,
94367,upadhritishenoy@example.net,4519,4,,
94368,ladli12@example.org,NA,,,Y
94369,jai60@example.net,4021,,Bengaluru,No
94370,abeer01@example.net,NA,,Hyderabad,No
94371,hsangha@example.net,416,9,Hyderabad,Yes
94372,ayaan71@example.com,1845,6,Bengaluru,N
94373,amritatripathi@example.com,3368,,Bengaluru,Y
94374,suridev@example.com,2399,,Bengaluru,N
94375,dashmichael@example.org,NA,,Hyderabad,N
94376,azaansengupta@example.com,,,,Y
94377,joshiodika@example.net,3819,,Mumbai,No
94378,ksanghvi@example.com,1501,8,Bengaluru,Yes
94379,boraunnati@example.com,,,Bengaluru,Y
94380,inayanath@example.com,,,Hyderabad,
94381,ridhi84@example.net,,1,Mumbai,
94382,naiduranbir@example.net,,,Hyderabad,Yes
94383,xbanik@example.com,NA,5,Hyderabad,
94384,keerjack@example.org,4986,2,Hyderabad,N
94385,shankerzansi@example.net,NA,,Bengaluru,N
94386,bordehardik@example.org,NA,9,Hyderabad,Yes
94387,kiaanpall@example.org,1031,9,Bengaluru,No
94388,,,6,Hyderabad,
94389,yugsibal@example.net,NA,3,,No
94390,frederick86@example.net,NA,4,Hyderabad,
94391,cprabhu@example.org,1516,9,Hyderabad,
94392,daveadya@example.org,NA,9,,Yes
94393,panchalmadhavi@example.org,957,1,,
94394,nattdalaja@example.org,,,Hyderabad,N
94395,ijaya53@example.org,NA,9,,
94396,chadaviraj@example.net,,10,Mumbai,N
94397,abhimanyusuresh@example.org,,1,Hyderabad,N
94398,ememon@example.org,NA,,Bengaluru,
94399,wadhwacaleb@example.net,1239,,Hyderabad,No
94400,adityamohanty@example.net,4197,6,Bengaluru,Yes
94401,zprabhu@example.com,NA,9,Hyderabad,
94402,pateldayamai@example.org,NA,2,Mumbai,N
94403,anneindira@example.net,,4,Hyderabad,N
94404,munshichatura@example.com,1421,9,Hyderabad,Yes
94405,qborde@example.org,4553,,Bengaluru,No
94406,qapte@example.org,,,,
94407,reva78@example.com,,9,Bengaluru,
94408,vedhika42@example.net,NA,,Mumbai,Yes
94409,surakaran@example.org,NA,,Mumbai,
94410,,NA,9,Bengaluru,
94411,ladlitaneja@example.net,NA,9,,
94412,faqidsharma@example.com,2246,9,Hyderabad,
94413,,NA,2,Mumbai,Y
94414,widishasastry@example.org,,9,,N
94415,dsoman@example.com,2517,2,Mumbai,N
94416,charvidube@example.net,NA,,Mumbai,
94417,liamnarain@example.org,,,Hyderabad,No
94418,jhalak67@example.org,,9,,N
94419,,NA,,Hyderabad,
94420,yaminisubramanian@example.org,3949,,Mumbai,Yes
94421,bparekh@example.org,NA,,,
94422,dayitagole@example.org,NA,3,,
94423,xsaraf@example.com,,9,Mumbai,Yes
94424,floke@example.com,NA,,Hyderabad,Yes
94425,dalajapatil@example.net,4472,1,Bengaluru,N
94426,,,9,Hyderabad,N
94427,ndoctor@example.net,337,9,Bengaluru,N
94428,hnazareth@example.org,,,Hyderabad,
94429,shauryadugar@example.org,1952,,Bengaluru,N
94430,shethdayita@example.com,2100,,Mumbai,
94431,aarini51@example.com,409,,,Y
94432,gzacharia@example.org,3036,1,Bengaluru,Yes
94433,samar37@example.net,NA,9,,No
94434,,1624,,Hyderabad,
94435,,NA,5,Bengaluru,Yes
94436,ghosemanbir@example.net,,,Bengaluru,No
94437,maanaskapoor@example.org,NA,,,
94438,ekantamajumdar@example.net,3775,9,Mumbai,Yes
94439,,NA,9,,
94440,buchbaghyawati@example.org,,9,,
94441,obabu@example.com,NA,9,Bengaluru,No
94442,wsahni@example.net,,,Mumbai,No
94443,,NA,9,Hyderabad,
94444,maanasmukhopadhyay@example.com,NA,,,Yes
94445,kamdarbalvan@example.com,NA,,,Y
94446,,,,Bengaluru,Yes
94447,jalsapadmanabhan@example.net,,9,Hyderabad,
94448,jpradhan@example.com,,,,
94449,prisha38@example.com,NA,,Bengaluru,No
94450,ranbirmitter@example.net,,9,Bengaluru,N
94451,agastyaacharya@example.com,3550,,,N
94452,yramachandran@example.org,NA,,,Yes
94453,indalipalla@example.org,,,Hyderabad,No
94454,jsawhney@example.com,1205,9,Bengaluru,No
94455,robert99@example.net,1031,,Bengaluru,Yes
94456,,,9,Bengaluru,N
94457,chakrabartichaitaly@example.com,349,9,Hyderabad,
94458,kundapranit@example.net,NA,9,Bengaluru,No
94459,chanchal83@example.com,NA,9,Hyderabad,Y
94460,aryan57@example.org,NA,8,Hyderabad,N
94461,godadaniel@example.com,908,,Mumbai,
94462,horasai@example.com,NA,9,Bengaluru,Y
94463,lyadav@example.org,3354,,Mumbai,Y
94464,pthaman@example.com,1349,,,
94465,rnayak@example.net,3124,9,,
94466,,,,Hyderabad,Yes
94467,krishnachaudry@example.net,2300,7,Hyderabad,Y
94468,chanchaldoshi@example.com,,,,
94469,,2341,,,No
94470,rayaansinha@example.com,4787,9,Hyderabad,N
94471,,4256,,Mumbai,
94472,maanav32@example.com,1249,9,Bengaluru,No
94473,merchantvrinda@example.com,NA,8,Mumbai,Yes
94474,,1329,,,No
94475,,NA,9,,Y
94476,,2836,,Bengaluru,Yes
94477,,1188,6,Hyderabad,Yes
94478,purohitrachita@example.net,3420,1,Hyderabad,Y
94479,kthaker@example.org,NA,9,Mumbai,
94480,amarashukla@example.net,3722,9,Hyderabad,
94481,kaleyasti@example.com,,,Mumbai,No
94482,varugheseparth@example.net,1889,1,Bengaluru,
94483,daramara@example.com,,9,Mumbai,Y
94484,nathanbalasubramanian@example.com,,,,
94485,qvyas@example.net,,,,N
94486,manbir64@example.com,NA,,Bengaluru,Y
94487,luthraadvay@example.org,NA,,Mumbai,
94488,nisha31@example.org,1616,,Hyderabad,No
94489,warjas46@example.org,4541,,Mumbai,Yes
94490,,NA,,Mumbai,
94491,lucky14@example.net,NA,9,Hyderabad,Yes
94492,gourgeetika@example.com,NA,5,Hyderabad,
94493,anshguha@example.com,4828,6,Hyderabad,
94494,,,9,,Y
94495,dparmer@example.org,2808,,Bengaluru,
94496,onveer50@example.org,21,,,Y
94497,sanghviradha@example.org,NA,,Mumbai,Yes
94498,gautam61@example.org,NA,,Bengaluru,No
94499,mcomar@example.org,,,Hyderabad,
94500,,NA,4,Hyderabad,Y
94501,yauvanimandal@example.net,NA,,Bengaluru,N
94502,rishigaba@example.org,NA,9,Bengaluru,Yes
94503,siya35@example.org,NA,2,Bengaluru,N
94504,jhalak72@example.com,,,Bengaluru,No
94505,ramkalpit@example.com,4877,,Bengaluru,Y
94506,vrishtichauhan@example.net,NA,,Hyderabad,
94507,tripathivasana@example.com,4817,,,N
94508,balaytanveer@example.org,,6,,
94509,,NA,9,,
94510,sonivanya@example.net,,9,Hyderabad,
94511,tsarraf@example.net,NA,8,Bengaluru,Y
94512,chasmum23@example.org,NA,,Bengaluru,No
94513,chokshibalhaar@example.com,,,,Y
94514,varshamistry@example.net,,9,Mumbai,
94515,taraknigam@example.org,,,Bengaluru,No
94516,pahalsaxena@example.net,2401,9,Mumbai,N
94517,vagarwal@example.com,NA,,Bengaluru,No
94518,isandhu@example.com,,9,Mumbai,Yes
94519,pandeydarsh@example.net,2831,5,Hyderabad,
94520,csabharwal@example.net,NA,1,Mumbai,No
94521,,,,Hyderabad,No
94522,,NA,7,Bengaluru,Y
94523,chamelibahl@example.net,4488,9,Hyderabad,N
94524,farhan21@example.org,NA,3,Hyderabad,No
94525,adyakakar@example.net,,9,,N
94526,zashilmajumdar@example.net,208,,Bengaluru,N
94527,sachimane@example.com,,9,Mumbai,
94528,urvashi31@example.net,,,Hyderabad,No
94529,adin@example.net,NA,6,,No
94530,bosesneha@example.com,NA,9,Bengaluru,
94531,,1610,1,,Yes
94532,samaamol@example.com,4213,,Mumbai,Y
94533,udyati41@example.net,NA,,Mumbai,
94534,pandyagabriel@example.net,,,Mumbai,
94535,mvasa@example.net,775,3,Hyderabad,
94536,darasimon@example.net,,4,Bengaluru,N
94537,deyvedika@example.net,4292,,Bengaluru,
94538,lkala@example.com,,,Hyderabad,No
94539,dixitpanini@example.org,2118,6,,
94540,ekanta97@example.org,,,Mumbai,
94541,pnaidu@example.com,2142,10,Hyderabad,Yes
94542,hmadan@example.com,NA,,Hyderabad,
